Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,FIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,50589519084,54436685307,56059957615,57901583078,60934865551,64166154823,65688704112,67113379700,68659195452,75245869663,78868007778,80726864698,86971479613,93045418023,96056863720,97790592398,98127366071,98362391739,1.01234E+11,1.08444E+11,1.14288E+11,1.15792E+11,1.19391E+11,1.23112E+11,1.27098E+11,1.31609E+11,1.35235E+11,1.4007E+11,1.47377E+11,1.54875E+11,1.55913E+11,1.46735E+11,1.41901E+11,1.40961E+11,1.46548E+11,1.52727E+11,1.58328E+11,1.68356E+11,1.77544E+11,1.8532E+11,1.96019E+11,2.01135E+11,2.04568E+11,2.08668E+11,2.16998E+11,2.2303E+11,2.32012E+11,2.44307E+11,2.46223E+11,2.26342E+11,2.33553E+11,2.39503E+11,2.36156E+11,2.34026E+11,2.33172E+11,2.3444E+11,2.41031E+11,2.48726E+11,2.51566E+11,2.54947E+11,2.47628E+11
Fiji,FJI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,864442828.2,894850313.5,927119529.9,986072946.7,1034166492,1006241236,1006241236,1140592839,1230884695,1262843515,1423258878,1521306993,1635181030,1825072453,1872545323,1882473768,1933981324,2048163810,2086329324,2341379324,2303836315,2449668936,2303215816,2212005637,2397659811,2287044378,2464288213,2301275055,2323269603,2496089090,2640862325,2569558943,2726302088,2784373206,2926376229,2999535592,3143513313,3074356040,3114322683,3388383039,3330780581,3397396197,3506112846,3541173951,3728856160,3754958168,3824518163,3791984734,3831148133,3778046976,3889675888,3994897184,4051277742,4243074123,4480819555,4682546863,4797023566,5053838511,5246523039,5223158451,4228211717
France,FRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.20854E+11,5.46793E+11,5.84212E+11,6.2063E+11,6.61915E+11,6.94094E+11,7.30547E+11,7.66498E+11,8.00924E+11,8.57866E+11,9.1027E+11,9.58666E+11,1.00192E+12,1.06548E+12,1.11131E+12,1.10064E+12,1.14859E+12,1.18838E+12,1.23566E+12,1.27953E+12,1.29973E+12,1.31363E+12,1.34654E+12,1.36325E+12,1.38388E+12,1.40634E+12,1.43921E+12,1.47608E+12,1.54609E+12,1.61325E+12,1.66042E+12,1.67783E+12,1.70466E+12,1.69394E+12,1.73389E+12,1.77042E+12,1.79544E+12,1.83738E+12,1.90332E+12,1.96844E+12,2.04568E+12,2.08626E+12,2.10995E+12,2.12732E+12,2.18751E+12,2.2239E+12,2.27837E+12,2.33361E+12,2.33956E+12,2.27234E+12,2.31664E+12,2.36743E+12,2.37485E+12,2.38853E+12,2.41137E+12,2.43821E+12,2.46492E+12,2.5214E+12,2.56842E+12,2.61576E+12,2.41029E+12
Faroe Islands,FRO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518096286,,,,,
"Micronesia, Fed. Sts.",FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,218165732.3,220783197.6,226410748,234394017.1,243162525.9,261223036.4,271692897.6,293810479.3,292240000.2,312739072.2,302786553.1,284434849.5,292542710,296563529.3,310899125,317638182,319375655.5,324396608.3,314404696.3,320824422.5,320564377.4,314678221.4,307099219.8,310456119,317470533.4,327593318.7,321477741.9,309648107.5,302508316.5,316489900,319338880.1,327904142.7,328598163.6,332542291.2,
Gabon,GAB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1696430396,1946939613,2091971264,2219423260,2320505863,2513881406,2627207294,2735320890,2803944645,3030584979,3293619819,3631503414,4043205891,4454902647,6214014295,7406490779,10045078151,8781197260,6669389036,6701028969,6872102028,7222258254,6998547332,7391042710,7946028887,7760652059,7698287635,6378335987,7197655776,7812717774,8218372619,8720720931,8451237953,8784770707,9110927707,9564091381,9910794382,10479512175,10843972170,9875321039,9689372062,9896262773,9871617796,10093465625,10163064417,10435048686,10142180868,10751534050,10395827003,10409376000,11147389029,11937934363,12564804479,13273295984,13846033986,14383107714,14683922100,14753324487,14877687776,15464604555,15259863002
United Kingdom,GBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7.8154E+11,8.02463E+11,8.11313E+11,8.50859E+11,8.97943E+11,9.17179E+11,9.31607E+11,9.57566E+11,1.00967E+12,1.02909E+12,1.06389E+12,1.10117E+12,1.14876E+12,1.22371E+12,1.1933E+12,1.17572E+12,1.20994E+12,1.23967E+12,1.29179E+12,1.34022E+12,1.313E+12,1.30265E+12,1.32864E+12,1.38473E+12,1.41615E+12,1.47489E+12,1.52135E+12,1.60339E+12,1.69531E+12,1.73901E+12,1.75177E+12,1.73244E+12,1.73939E+12,1.7827E+12,1.85126E+12,1.89813E+12,1.94542E+12,2.04221E+12,2.11793E+12,2.18772E+12,2.26443E+12,2.32626E+12,2.37694E+12,2.4559E+12,2.51205E+12,2.5863E+12,2.65597E+12,2.71866E+12,2.71108E+12,2.59955E+12,2.65347E+12,2.68732E+12,2.72576E+12,2.78534E+12,2.86508E+12,2.93278E+12,2.9833E+12,3.03522E+12,3.07324E+12,3.11536E+12,2.81036E+12
Georgia,GEO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,7043865542,7574665278,8048081823,8406731295,8808417503,9870018220,10113900066,10400818648,11075078920,12050604366,12940052883,13729080920,14675913872,15766206253,16928230217,17702911107,18635398434,19008393116,19826112679,20902060542,21934968350,20141724170,20399949705,21533280758,19983917733,17028650835,13435605385,7403018640,5233934033,4689605209,4811534790,5350426784,5913240382,6096840744,6271774776,6387071388,6693999119,7060417706,7841209756,8295568369,9091078042,9947436743,11198720178,11469569250,11050871062,11741493897,12610364430,13413519588,13899264090,14515269026,14953950557,15388577976,16133785749,16915132067,17757903230,16664074472
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7362276065,7614778133,7927681444,8276973044,8459838486,8575653579,8210477348,8462979417,8494195991,9004372264,9879909932,10395258341,10136660135,10429060631,11143713766,9758368612,9413880361,9627962096,10444021963,10181360929,10229385995,9871043755,9187607194,8768308919,9526554523,10011610218,10532129920,11037134899,11658323478,12251250970,12659072803,13327703048,13844740502,14516210495,14995245414,15611912725,16330444933,17015728777,17815534534,18599417499,19287595954,20059099811,20961759218,22051770713,23286669871,24660584305,26238840123,27379395054,29884554662,31332308027,33807470089,38556447209,42139416650,45220872031,46512488756,47498906692,49101266028,53092656346,56384442278,60053814796,60302703909
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2961299807,3059020890,3251987498,3382180037,3528427624,3620640363,3739069602,3927673677,4083606214,4271765444,4462353466,4693574928,4864614489,5050053790,5176459694,5365832525,5642956819,5713414849,5847115459,6022369447,6094012383,6509470045,6778507046,6702408714,7025019966,7419271686,7858143039,8168200516,8470141466,8794202444,9745789799,10749606196,11433119038,12078653012,12922776921
"Gambia, The",GMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,253504773.4,253504773.4,277780754.2,284546168.1,302056702.7,301857716.7,302587321.2,330577644.7,350011622.2,393390064.4,422309056,436834697.2,464427126.3,458258683.4,486991867.7,503169221.4,499322076.8,553664435.8,573237898.2,568581689.3,591842768.4,606368558.4,633514629.3,670864889.8,694740162,716326011.3,740528438,762833905.2,764011308.5,770748728.8,787886678.6,826493118.8,855420367.2,910167262.6,960226464,1015919601,982902212.7,1050427591,1124482736,1098037946,1091937456,1125167837,1195557274,1275249826,1350595868,1240786424,1305823104,1343336382,1324430501,1378176868,1404959802,1472715551,1579264906,1674917282,1674917282
Guinea-Bissau,GNB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,364481443.9,350226693.3,372553157.8,376688098.4,393862216.8,424763009.2,445760978.7,413799604.6,468115120.2,477450011.5,401284075.1,474187472.4,494103735.7,477312670.5,520792146.1,542490913.8,538184362.6,553791709.1,579266127.7,614601361.6,652092044.6,685348739,692887574.9,707438214,730076237,762199591.5,850614744.1,905904702.4,651345664.7,658025458.1,693736416.6,708921660.3,701937523.5,705928109.7,725421622.6,756368826.7,773836090.7,799086017.6,824685276,852468716.4,891775800.9,963873910.1,947365805.4,978211129.1,987646569.7,1048229629,1113878214,1179810633,1194956295,1248729328,1218759824
Equatorial Guinea,GNQ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,132086051.1,139706650.8,142782538.5,149927929.6,151444273.2,170988427.5,167003445.9,174412950.1,179044071.3,176843300.8,173733398,171957427.7,231704586.2,257269046.8,300152801.2,352638311.6,587424889.6,1468403405,1817508713,2283954430,2699948864,4411173090,5269712387,6005113942,8286980786,9674942387,10420388727,12012844403,14151023688,14341122355,13061295372,13913404307,15070007776,14447134440,14507099627,13185496881,12023008462,11341604102,10634279180,9998462338,9509201933
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,41897918844,47430053512,47603083345,53241605576,58251468498,64523992746,68714504969,72610263842,77840903142,86842166197,94352686126,1.01751E+11,1.12089E+11,1.2116E+11,1.13359E+11,1.20577E+11,1.28838E+11,1.32628E+11,1.42239E+11,1.46907E+11,1.47902E+11,1.45604E+11,1.43955E+11,1.42402E+11,1.45265E+11,1.48911E+11,1.49682E+11,1.463E+11,1.52574E+11,1.58371E+11,1.58371E+11,1.63281E+11,1.64424E+11,1.61793E+11,1.65029E+11,1.68494E+11,1.73317E+11,1.81089E+11,1.88142E+11,1.93923E+11,2.01524E+11,2.0985E+11,2.18082E+11,2.30719E+11,2.42396E+11,2.43848E+11,2.57631E+11,2.66066E+11,2.65174E+11,2.53769E+11,2.39865E+11,2.15521E+11,2.00257E+11,1.94766E+11,1.96126E+11,1.95318E+11,1.94361E+11,1.96851E+11,1.9992E+11,2.03631E+11,1.86836E+11
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,294936000.8,310689718.6,328094816.2,326340217.4,331346888.2,345012500.9,357545338.3,370304219.4,392447331.1,420681066.6,458952211.3,472568367.4,490373471.3,510050255.6,517117235.5,512715798.6,502672641.7,511185684.6,522071256.7,545242004.4,572588587.8,639887804.6,684029584.5,717464623.2,702943856.4,727106311,795919459.1,790766276,895749896.1,859961747.5,912621083.2,921268557,860342475.4,855943864.7,862491636.9,852528618.8,872575136.8,936657722.6,997007925.9,1034252295,1080201438,1124934231,1147225411,1018383299
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,713409403.5,806586745.2,856411814.9,914699280.1,966894344.3,973142803.6,1031134412,1122104341,1189618186,1247440737,1355668774,1364687761,1304373191,1349468198,1279570934,1326357012,1420492850,1498845419,1582834881,1688244483,1490390114,1488699049,1412601219,1341576581,1421056539,1474043155,1496590669,1518574484,1636385216,1658932713,1776743427,1799290924,1781816619,1860751910,1989266282,2088480774,2204510394,2256370134,2395500911,2416244806,2458186589,2445981216,2480082924,2447884486,2563966490,2499115623,2616123070,2628380826,2712962840,,
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7658218961,7987408908,8269883725,9058916964,9478615901,9892051261,10437311413,10866511988,11819074238,12378933032,13085508120,13816170775,14829317710,15835165762,16844662315,17173131685,18441756538,19881914005,20875351578,21859302107,22681207093,22827922435,22022076454,21455648509,21562218233,21430831238,21461487956,22222079506,23087048853,23997276421,24741807084,25646923926,26887809009,27943728755,29070906534,30509494156,31411897839,32782741305,34419756615,35743906054,37033856704,37897699133,39352700601,40360278359,41626750329,42990453878,45291044075,48161463041,49747672385,49984918093,51426570818,53567925340,55161415005,57199529557,59741463828,62186186576,63851409869,65817938468,68004474884,70634110392,69560946555
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800664422,4842877343,5157363603,5345211101,5149976342,5186912648,5292444950,5315662056,5435968881,5440190173,5556275705,5650199454,5751510464,5799000000,5809553230,5861264058,5808497907,5923528116,
Guyana,GUY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1555850185,1628812157,1646809323,1444603251,1608714259,1778289131,1871351872,1952074915,1972080317,2110015239,2199806028,2268282709,2193028552,2220325603,2391353731,2594212782,2634083583,2564578555,2518257425,2472029868,2514892140,2552519099,2215838397,2065330085,1961470049,2008538807,1990449862,2008351900,1934172758,1839075930,1782662558,1890653871,2037328638,2203882404,2391926977,2512275504,2712140023,2879768328,2831414009,2915228162,2875470166,2941017132,2974327884,2955523428,3001728666,2943166213,3094139142,3316647132,3369887905,3500553981,3632862031,3826828027,4032797861,4180127988,4250621671,4279840362,4442794574,4608710500,4813382445,5071034663,7275895921
High income,HIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8.75126E+12,9.13286E+12,9.65003E+12,1.01609E+13,1.0806E+13,1.13982E+13,1.20704E+13,1.25954E+13,1.33489E+13,1.40642E+13,1.44536E+13,1.50143E+13,1.58459E+13,1.68447E+13,1.70148E+13,1.69961E+13,1.78699E+13,1.85858E+13,1.93756E+13,2.01724E+13,2.04246E+13,2.08117E+13,2.07821E+13,2.13662E+13,2.23664E+13,2.31587E+13,2.39265E+13,2.47601E+13,2.59467E+13,2.69638E+13,2.78035E+13,2.82163E+13,2.88442E+13,2.92319E+13,3.01895E+13,3.10512E+13,3.20067E+13,3.313E+13,3.40872E+13,3.52659E+13,3.67121E+13,3.72638E+13,3.78555E+13,3.87162E+13,4.00294E+13,4.1213E+13,4.25161E+13,4.3691E+13,4.38672E+13,4.24652E+13,4.37297E+13,4.45723E+13,4.5184E+13,4.58703E+13,4.6855E+13,4.80199E+13,4.88796E+13,5.00292E+13,5.11883E+13,5.2065E+13,4.96488E+13
"Hong Kong SAR, China",HKG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,12532981468,14324123809,16582120089,18012888043,20650385376,21021022852,21358072036,22083719103,24588729282,26852556863,28810940910,31868291897,35781561210,36645759983,36826063802,42778655617,47794740529,51742997647,57722763323,63557446236,69443327969,71491747300,75764807869,83321473896,83952304012,93234218682,1.05726E+11,1.14725E+11,1.17338E+11,1.21832E+11,1.28779E+11,1.36808E+11,1.45292E+11,1.54062E+11,1.57719E+11,1.64435E+11,1.72821E+11,1.62655E+11,1.66732E+11,1.79509E+11,1.80516E+11,1.83507E+11,1.89115E+11,2.05568E+11,2.20756E+11,2.36281E+11,2.51556E+11,2.56909E+11,2.50591E+11,2.6755E+11,2.80432E+11,2.852E+11,2.94046E+11,3.02168E+11,3.09384E+11,3.16096E+11,3.28079E+11,3.37417E+11,3.3175E+11,3.11574E+11
Honduras,HND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2488218720,2534391583,2680495356,2776468795,2926860269,3191365212,3362864145,3563880790,3799032175,3823932508,3962615869,4120922516,4358382635,4701380920,4643664806,4742606525,5240613079,5784792529,6129925504,6473809831,6512610873,6433024487,6299561043,6356615783,6758817663,7139084618,7519653115,8018834457,8158846018,8381407011,8615394853,8329423326,8835326501,9409244414,9429182932,10012783781,10200100566,10669109662,11052155562,10970850259,11770766565,12091307289,12545255816,13115693372,13933103118,14776139347,15746524405,16720970853,17428535474,17004738346,17639208999,18315794492,19071996455,19604402633,20203921059,20979767785,21796504312,22852090251,23730751926,24360344498,22176498034
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.1264E+11,1.12235E+11,1.2063E+11,1.24624E+11,1.288E+11,1.33583E+11,1.3754E+11,1.40122E+11,1.46494E+11,1.5362E+11,1.60474E+11,1.67731E+11,1.70552E+11,1.76327E+11,1.85924E+11,1.89357E+11,1.96845E+11,2.0446E+11,2.09558E+11,2.11009E+11,2.11245E+11,2.17837E+11,2.19057E+11,2.20057E+11,2.22633E+11,2.2614E+11,2.33248E+11,2.40476E+11,2.43061E+11,2.47741E+11,2.46953E+11,2.47859E+11,2.45561E+11,2.4669E+11,2.46533E+11,2.58882E+11,2.7199E+11,2.82552E+11,2.92177E+11,3.01019E+11,3.08417E+11,3.20803E+11,3.31604E+11,3.45424E+11,3.64049E+11,3.85395E+11,4.08941E+11,4.34189E+11,4.60431E+11,4.80958E+11,5.09055E+11,5.34357E+11,5.66171E+11,6.00424E+11,6.36951E+11,6.67747E+11,6.97836E+11,7.34734E+11,7.69324E+11,8.02382E+11,8.05711E+11
Croatia,HRV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33246829181,35210167387,37394374342,38250990755,37888350915,38972619601,40125316701,42403695064,44793481882,46654461513,48664565898,51094527649,53683806774,54700284370,50694288631,50026866394,49927628467,48733472296,48515588754,48349931055,49525747504,51258225007,53021106776,54509732513,56068125411,51376693299
Haiti,HTI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6441614613,6252747742,6745937965,6618251354,6509225103,6649941392,6611651907,6471637867,6677540618,6932084679,6977223206,7429373818,7501966806,7858709491,8312934188,8406268030,9115659155,9453681145,10040647307,10799762554,11596211339,11265405092,10863934756,10962598997,10995587325,11061960131,11006926350,10919570022,10941455771,10622684729,10732961241,10934799378,10354168866,9792321015,8622077033,9475464996,9867822523,10134718893,10355842278,10636511287,10729055238,10693193234,10792051025,11154597868,11017040314,11415594308,11614746458,12261702442,12565583888,13358835423,12850494907,13641343297,13716802643,14139967187,14620977371,14857386164,15113311302,15458820831,15716647166,15452295498,14930973602
Hungary,HUN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78730205780,76317770288,75878097114,78114341912,79277874934,79343209258,81837068726,85028713093,87639970286,91565532117,95295996706,99814250043,1.03891E+11,1.08902E+11,1.13523E+11,1.18099E+11,1.18385E+11,1.19638E+11,1.11623E+11,1.12875E+11,1.15062E+11,1.13473E+11,1.15585E+11,1.20473E+11,1.25074E+11,1.27751E+11,1.33266E+11,1.40462E+11,1.46981E+11,1.39695E+11
IBRD only,IBD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.84561E+12,1.8714E+12,1.92533E+12,2.01463E+12,2.17606E+12,2.3093E+12,2.42877E+12,2.53215E+12,2.69012E+12,2.9056E+12,3.12471E+12,3.32567E+12,3.54671E+12,3.8034E+12,4.02378E+12,4.20422E+12,4.45583E+12,4.65223E+12,4.81757E+12,5.04658E+12,5.28548E+12,5.40839E+12,5.56728E+12,5.66961E+12,5.94911E+12,6.21667E+12,6.4837E+12,6.81452E+12,7.09176E+12,7.31929E+12,7.47521E+12,7.57262E+12,7.70153E+12,7.99293E+12,8.28413E+12,8.6225E+12,9.09815E+12,9.58143E+12,9.831E+12,1.01983E+13,1.08001E+13,1.11903E+13,1.1706E+13,1.24054E+13,1.33626E+13,1.43297E+13,1.55195E+13,1.69186E+13,1.79297E+13,1.84529E+13,1.99023E+13,2.11823E+13,2.23168E+13,2.35141E+13,2.46521E+13,2.57459E+13,2.69483E+13,2.83537E+13,2.97203E+13,3.09001E+13,3.04156E+13
IDA & IBRD total,IBT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.12093E+12,2.14959E+12,2.2202E+12,2.32496E+12,2.50101E+12,2.64833E+12,2.77031E+12,2.86008E+12,3.03007E+12,3.27837E+12,3.54061E+12,3.76907E+12,3.99418E+12,4.26973E+12,4.52598E+12,4.69791E+12,4.97737E+12,5.19686E+12,5.36466E+12,5.61431E+12,5.87092E+12,5.9852E+12,6.1394E+12,6.23206E+12,6.51844E+12,6.80898E+12,7.09362E+12,7.44441E+12,7.75006E+12,7.99438E+12,8.17806E+12,8.2867E+12,8.42893E+12,8.72524E+12,9.02191E+12,9.3853E+12,9.89742E+12,1.04057E+13,1.06823E+13,1.10754E+13,1.17107E+13,1.21422E+13,1.27098E+13,1.34592E+13,1.4486E+13,1.55223E+13,1.67851E+13,1.82634E+13,1.93437E+13,1.99422E+13,2.1483E+13,2.28301E+13,2.4039E+13,2.53394E+13,2.65836E+13,2.77453E+13,2.90122E+13,3.05065E+13,3.19734E+13,3.3239E+13,3.27441E+13
IDA total,IDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.64373E+11,2.67208E+11,2.82563E+11,2.97248E+11,3.12012E+11,3.25975E+11,3.29417E+11,3.1808E+11,3.30388E+11,3.61883E+11,4.02672E+11,4.2924E+11,4.34952E+11,4.54289E+11,4.8856E+11,4.82598E+11,5.09955E+11,5.32532E+11,5.36276E+11,5.56944E+11,5.75075E+11,5.6832E+11,5.65844E+11,5.58541E+11,5.67791E+11,5.91018E+11,6.09603E+11,6.31144E+11,6.5918E+11,6.7672E+11,7.04449E+11,7.15754E+11,7.29125E+11,7.33582E+11,7.3877E+11,7.63755E+11,8.0016E+11,8.24886E+11,8.52059E+11,8.77685E+11,9.10806E+11,9.52311E+11,1.00428E+12,1.05428E+12,1.12377E+12,1.1929E+12,1.26561E+12,1.34444E+12,1.41362E+12,1.48868E+12,1.58024E+12,1.64733E+12,1.72189E+12,1.82486E+12,1.93096E+12,1.99891E+12,2.0634E+12,2.15231E+12,2.25263E+12,2.33828E+12,2.32828E+12
IDA blend,IDB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.11214E+11,1.12719E+11,1.17598E+11,1.26952E+11,1.3352E+11,1.4112E+11,1.40525E+11,1.29103E+11,1.31925E+11,1.53177E+11,1.81262E+11,2.00746E+11,2.08864E+11,2.20748E+11,2.39895E+11,2.34645E+11,2.49725E+11,2.62683E+11,2.60718E+11,2.76265E+11,2.91501E+11,2.78508E+11,2.75082E+11,2.66351E+11,2.70589E+11,2.87179E+11,2.95228E+11,3.06376E+11,3.26015E+11,3.35941E+11,3.58012E+11,3.65001E+11,3.76061E+11,3.7512E+11,3.78284E+11,3.85601E+11,4.03521E+11,4.1175E+11,4.22812E+11,4.31632E+11,4.47601E+11,4.67149E+11,5.00498E+11,5.25933E+11,5.65449E+11,5.99079E+11,6.33692E+11,6.70306E+11,6.98071E+11,7.39327E+11,7.84705E+11,8.22213E+11,8.59891E+11,9.08958E+11,9.62553E+11,9.9969E+11,1.01741E+12,1.04703E+12,1.08525E+12,1.11027E+12,1.09919E+12
Indonesia,IDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,52777607991,55807383539,56835343100,55563919433,57525158069,58147344119,59770438163,60595510968,67209619197,71794859870,77218699133,82642538396,88458625387,95627290747,1.02928E+11,1.08051E+11,1.15492E+11,1.25611E+11,1.34111E+11,1.43934E+11,1.58154E+11,1.70692E+11,1.74526E+11,1.81844E+11,1.94529E+11,1.99318E+11,2.11028E+11,2.21423E+11,2.34223E+11,2.51688E+11,2.69915E+11,2.88572E+11,3.07322E+11,3.27286E+11,3.51964E+11,3.80895E+11,4.10674E+11,4.29975E+11,3.73534E+11,3.76489E+11,3.95012E+11,4.09405E+11,4.27826E+11,4.48277E+11,4.70829E+11,4.97632E+11,5.25006E+11,5.58318E+11,5.91894E+11,6.19292E+11,6.57835E+11,6.98422E+11,7.40538E+11,7.81691E+11,8.20828E+11,8.60854E+11,9.04182E+11,9.50022E+11,9.99179E+11,1.04932E+12,1.0276E+12
IDA only,IDX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,1.98835E+11,2.09427E+11,2.17822E+11,2.27946E+11,2.32984E+11,2.28844E+11,2.35564E+11,2.50019E+11,2.50055E+11,2.61865E+11,2.70931E+11,2.77923E+11,2.81295E+11,2.82133E+11,2.91325E+11,2.92796E+11,2.95278E+11,3.00376E+11,3.06055E+11,3.16821E+11,3.27207E+11,3.34279E+11,3.41693E+11,3.45865E+11,3.50055E+11,3.51956E+11,3.57651E+11,3.59631E+11,3.77679E+11,3.96173E+11,4.12955E+11,4.29236E+11,4.46315E+11,4.635E+11,4.85521E+11,5.03695E+11,5.28231E+11,5.57986E+11,5.9352E+11,6.31675E+11,6.74003E+11,7.157E+11,7.49462E+11,7.9565E+11,8.25181E+11,8.62057E+11,9.16E+11,9.68499E+11,9.99296E+11,1.04634E+12,1.10591E+12,1.16824E+12,1.22976E+12,1.23118E+12
Isle of Man,IMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,1181165302,1186113476,1412726841,1552535187,1736190110,1855036024,1932705952,1963725745,1979435600,2030900840,2112136898,2202958747,2372586707,2576629030,2924474102,3325126967,3501358747,3690432086,3919238808,4154393125,4370421696,4628276547,4984653782,5358502827,5621069519,5739111994,5934241711,6052926509,6495017571,6764022918,7112728801,7085288006,7577879297,7792919786,7965408709,,
India,IND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.36368E+11,1.41445E+11,1.45591E+11,1.54318E+11,1.65819E+11,1.61448E+11,1.61359E+11,1.73987E+11,1.79882E+11,1.91645E+11,2.01529E+11,2.0484E+11,2.03707E+11,2.1042E+11,2.12914E+11,2.32395E+11,2.3626E+11,2.534E+11,2.67876E+11,2.53844E+11,2.70943E+11,2.87216E+11,2.97199E+11,3.18861E+11,3.31044E+11,3.48438E+11,3.65082E+11,3.79559E+11,4.16102E+11,4.40849E+11,4.65243E+11,4.7016E+11,4.95936E+11,5.19496E+11,5.54089E+11,5.96059E+11,6.41058E+11,6.6702E+11,7.08271E+11,7.70923E+11,8.00534E+11,8.39152E+11,8.71073E+11,9.39543E+11,1.01398E+12,1.09432E+12,1.18253E+12,1.27313E+12,1.31242E+12,1.41561E+12,1.5359E+12,1.6164E+12,1.7046E+12,1.81345E+12,1.94783E+12,2.10359E+12,2.27727E+12,2.43202E+12,2.5909E+12,2.69561E+12,2.48092E+12
Not classified,INX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,35524411516,36757068260,39142532267,40990619039,42736913444,45154388446,45784205289,49543684365,53104254532,54736167553,56421674008,58297816842,59629028588,59483354884,62073481639,63988829984,63714746311,66685823086,70165098659,74244440357,80530366900,82084312527,84828616200,87112719267,92126776901,1.01003E+11,1.0845E+11,1.20395E+11,1.30939E+11,1.44717E+11,1.58319E+11,1.66717E+11,1.76547E+11,1.81861E+11,1.94202E+11,2.05341E+11,2.15568E+11,2.27005E+11,2.1682E+11,2.05762E+11,2.09373E+11,2.1161E+11,2.11499E+11,2.14179E+11,2.32842E+11,2.91463E+11,2.97415E+11,3.24004E+11,3.53262E+11,3.70632E+11,3.92377E+11
